서울특별시 강서구 방화동,831.0,831.0,0.0,방화4단지,134.65,202105.0,22.0,96500.0,15.0,1994.0,방화대로47가길 22,
서울특별시 강서구 염창동,240-1,240.0,1.0,강변월드메르디앙,122.1243,202101.0,12.0,124500.0,5.0,2010.0,양천로63길 51,
서울특별시 강서구 염창동,294.0,294.0,0.0,길훈,155.5,202105.0,11.0,110000.0,2.0,1999.0,양천로65길 45,
서울특별시 강서구 염창동,272-11,272.0,11.0,롯데캐슬,134.5767,202103.0,3.0,149000.0,13.0,2005.0,공항대로65길 21,
서울특별시 강서구 염창동,272-11,272.0,11.0,롯데캐슬,134.5767,202106.0,26.0,158700.0,6.0,2005.0,공항대로65길 21,
서울특별시 강서구 염창동,257.0,257.0,0.0,리버펠리스1동,142.42,202106.0,10.0,141000.0,9.0,2001.0,양천로77길 43,
서울특별시 강서구 염창동,281-22,281.0,22.0,염창1차한화꿈에그린,124.96,202104.0,22.0,150000.0,11.0,2005.0,공항대로75길 17,
서울특별시 강서구 화곡동,1095-4,1095.0,4.0,강서그랜드아이파크주상복합,126.65,202105.0,10.0,118000.0,6.0,2010.0,화곡로 341,
서울특별시 강서구 화곡동,1095-4,1095.0,4.0,강서그랜드아이파크주상복합,126.65,202105.0,27.0,123500.0,10.0,2010.0,화곡로 341,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202101.0,14.0,153000.0,12.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202101.0,23.0,159900.0,6.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202101.0,24.0,153000.0,15.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,152.1,202104.0,9.0,166000.0,15.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202104.0,27.0,157000.0,10.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202105.0,21.0,161000.0,8.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202105.0,25.0,150000.0,7.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202105.0,25.0,160500.0,15.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202105.0,31.0,160000.0,6.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,152.1,202107.0,1.0,162000.0,5.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1165.0,1165.0,0.0,강서힐스테이트,128.81,202107.0,24.0,157500.0,16.0,2015.0,우현로 67,
서울특별시 강서구 화곡동,1095.0,1095.0,0.0,그랜드아이파크,138.86,202103.0,19.0,110000.0,18.0,2010.0,화곡로 347,
서울특별시 강서구 화곡동,1095.0,1095.0,0.0,그랜드아이파크,138.86,202104.0,9.0,97500.0,6.0,2010.0,화곡로 347,
서울특별시 강서구 화곡동,1145.0,1145.0,0.0,우장산롯데캐슬,177.86,202104.0,23.0,147500.0,9.0,2003.0,공항대로 382,
서울특별시 강서구 화곡동,1145.0,1145.0,0.0,우장산롯데캐슬,177.86,202105.0,13.0,149000.0,7.0,2003.0,공항대로 382,
서울특별시 강서구 화곡동,1145.0,1145.0,0.0,우장산롯데캐슬,134.99,202106.0,16.0,143000.0,13.0,2003.0,공항대로 382,
서울특별시 강서구 화곡동,1145.0,1145.0,0.0,우장산롯데캐슬,134.99,202107.0,13.0,135000.0,11.0,2003.0,공항대로 382,
서울특별시 강서구 화곡동,1145.0,1145.0,0.0,우장산롯데캐슬,177.86,202107.0,21.0,151000.0,6.0,2003.0,공항대로 382,
서울특별시 강서구 화곡동,1151.0,1151.0,0.0,우장산한화꿈에그린,120.11,202102.0,17.0,105000.0,6.0,2004.0,우장산로 103,
서울특별시 강서구 화곡동,1151.0,1151.0,0.0,우장산한화꿈에그린,120.11,202103.0,15.0,96800.0,11.0,2004.0,우장산로 103,
서울특별시 강서구 화곡동,1151.0,1151.0,0.0,우장산한화꿈에그린,120.11,202105.0,26.0,97000.0,4.0,2004.0,우장산로 103,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,156.876,202101.0,5.0,123000.0,5.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,156.876,202101.0,18.0,120000.0,7.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,125.021,202101.0,19.0,110700.0,14.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,156.876,202102.0,10.0,125000.0,12.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,156.876,202102.0,17.0,135000.0,5.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,144.123,202102.0,19.0,129500.0,11.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,144.123,202102.0,28.0,118000.0,2.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,156.876,202103.0,12.0,124500.0,3.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,156.876,202103.0,29.0,133000.0,8.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,144.123,202104.0,5.0,137000.0,11.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,125.021,202105.0,4.0,120000.0,4.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,125.021,202105.0,10.0,78000.0,9.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,125.021,202105.0,11.0,112000.0,2.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,125.021,202105.0,18.0,124800.0,7.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,125.021,202106.0,1.0,113000.0,11.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,144.123,202106.0,18.0,131500.0,2.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,192.22,202106.0,22.0,147000.0,4.0,2002.0,화곡로13길 107,
서울특별시 강서구 화곡동,1091.0,1091.0,0.0,화곡푸르지오,125.021,202107.0,5.0,124000.0,5.0,2002.0,화곡로13길 107,
